Year;Week;Week Ending;typecode;Commodity;CSX
2019;35;31.08.2019;19;Waste & Nonferrous Scrap;2635
2019;35;31.08.2019;20;All Other Carloads;1015
2019;35;31.08.2019;C;Containers;50577
2019;35;31.08.2019;T;Trailers;1728
2019;34;24.08.2019;01;Grain;3180
2019;34;24.08.2019;02;Farm Products (ex. Grain);152
2019;34;24.08.2019;03;Metallic ores;715
2019;34;24.08.2019;04;Coal;17413
2019;34;24.08.2019;05;Crushed Stone, Sand & Gravel;5543
2019;34;24.08.2019;06;Phosphate Rock;2852
2019;34;24.08.2019;07;Grain Mill Products;2100
2019;34;24.08.2019;08;Food Products;1986
2019;34;24.08.2019;09;Primary Forest Products;763
2019;34;24.08.2019;10;Lumber & Wood Products;1186
2019;34;24.08.2019;11;Pulp & Paper Products;3047
2019;34;24.08.2019;12;Chemicals;9673
2019;34;24.08.2019;13;Petroleum & Petroleum Products;2814
2019;34;24.08.2019;14;Stone, Clay & Glass Products;2699
2019;34;24.08.2019;15;Coke;1039
2019;34;24.08.2019;16;Primary Metal Products;2584
2019;34;24.08.2019;17;Automotive;9130
2019;34;24.08.2019;18;Iron & Steel Scrap;1226
2019;34;24.08.2019;19;Waste & Nonferrous Scrap;2692
2019;34;24.08.2019;20;All Other Carloads;1882
2019;34;24.08.2019;C;Containers;51525
2019;34;24.08.2019;T;Trailers;1710
2019;33;17.08.2019;01;Grain;2580
2019;33;17.08.2019;02;Farm Products (ex. Grain);143
2019;33;17.08.2019;03;Metallic ores;664
2019;33;17.08.2019;04;Coal;16404
2019;33;17.08.2019;05;Crushed Stone, Sand & Gravel;5552
2019;33;17.08.2019;06;Phosphate Rock;3106
2019;33;17.08.2019;07;Grain Mill Products;2201
2019;33;17.08.2019;08;Food Products;2044
2019;33;17.08.2019;09;Primary Forest Products;490
2019;33;17.08.2019;10;Lumber & Wood Products;1357
2019;33;17.08.2019;11;Pulp & Paper Products;3210
2019;33;17.08.2019;12;Chemicals;10179
2019;33;17.08.2019;13;Petroleum & Petroleum Products;2537
2019;33;17.08.2019;14;Stone, Clay & Glass Products;2570
2019;33;17.08.2019;15;Coke;926
2019;33;17.08.2019;16;Primary Metal Products;2660
2019;33;17.08.2019;17;Automotive;8668
2019;33;17.08.2019;18;Iron & Steel Scrap;1358
2019;33;17.08.2019;19;Waste & Nonferrous Scrap;2645
2019;33;17.08.2019;20;All Other Carloads;1400
2019;33;17.08.2019;C;Containers;50134
2019;33;17.08.2019;T;Trailers;1671
2019;32;10.08.2019;01;Grain;3113
2019;32;10.08.2019;02;Farm Products (ex. Grain);179
2019;32;10.08.2019;03;Metallic ores;686
2019;32;10.08.2019;04;Coal;14337
2019;32;10.08.2019;05;Crushed Stone, Sand & Gravel;5510
2019;32;10.08.2019;06;Phosphate Rock;2780
2019;32;10.08.2019;07;Grain Mill Products;2203
2019;32;10.08.2019;08;Food Products;2074
2019;32;10.08.2019;09;Primary Forest Products;579
2019;32;10.08.2019;10;Lumber & Wood Products;1266
2019;32;10.08.2019;11;Pulp & Paper Products;2904
2019;32;10.08.2019;12;Chemicals;10220
2019;32;10.08.2019;13;Petroleum & Petroleum Products;2762
2019;32;10.08.2019;14;Stone, Clay & Glass Products;2668
2019;32;10.08.2019;15;Coke;1054
2019;32;10.08.2019;16;Primary Metal Products;2551
2019;32;10.08.2019;17;Automotive;8928
2019;32;10.08.2019;18;Iron & Steel Scrap;1287
2019;32;10.08.2019;19;Waste & Nonferrous Scrap;2591
2019;32;10.08.2019;20;All Other Carloads;1355
2019;32;10.08.2019;C;Containers;50494
2019;32;10.08.2019;T;Trailers;1667
2019;31;3.08.2019;01;Grain;3127
2019;31;3.08.2019;02;Farm Products (ex. Grain);173
2019;31;3.08.2019;03;Metallic ores;734
2019;31;3.08.2019;04;Coal;16910
2019;31;3.08.2019;05;Crushed Stone, Sand & Gravel;6019
2019;31;3.08.2019;06;Phosphate Rock;2925
2019;31;3.08.2019;07;Grain Mill Products;2199
2019;31;3.08.2019;08;Food Products;2107
2019;31;3.08.2019;09;Primary Forest Products;517
2019;31;3.08.2019;10;Lumber & Wood Products;1309
2019;31;3.08.2019;11;Pulp & Paper Products;3111
2019;31;3.08.2019;12;Chemicals;9479
2019;31;3.08.2019;13;Petroleum & Petroleum Products;2913
2019;31;3.08.2019;14;Stone, Clay & Glass Products;2788
2019;31;3.08.2019;15;Coke;1123
2019;31;3.08.2019;16;Primary Metal Products;2630
2019;31;3.08.2019;17;Automotive;8758
2019;31;3.08.2019;18;Iron & Steel Scrap;982
2019;31;3.08.2019;19;Waste & Nonferrous Scrap;2677
2019;31;3.08.2019;20;All Other Carloads;1037
2019;31;3.08.2019;C;Containers;51174
2019;31;3.08.2019;T;Trailers;1752
2019;30;27.07.2019;01;Grain;3523
2019;30;27.07.2019;02;Farm Products (ex. Grain);143
2019;30;27.07.2019;03;Metallic ores;894
2019;30;27.07.2019;04;Coal;15663
2019;30;27.07.2019;05;Crushed Stone, Sand & Gravel;5441
2019;30;27.07.2019;06;Phosphate Rock;2798
2019;30;27.07.2019;07;Grain Mill Products;2164
2019;30;27.07.2019;08;Food Products;2302
2019;30;27.07.2019;09;Primary Forest Products;532
2019;30;27.07.2019;10;Lumber & Wood Products;1277
2019;30;27.07.2019;11;Pulp & Paper Products;2813
2019;30;27.07.2019;12;Chemicals;10321
2019;30;27.07.2019;13;Petroleum & Petroleum Products;3122
2019;30;27.07.2019;14;Stone, Clay & Glass Products;2626
2019;30;27.07.2019;15;Coke;951
2019;30;27.07.2019;16;Primary Metal Products;2836
2019;30;27.07.2019;17;Automotive;8452
2019;30;27.07.2019;18;Iron & Steel Scrap;1144
2019;30;27.07.2019;19;Waste & Nonferrous Scrap;2755
2019;30;27.07.2019;20;All Other Carloads;1273
2019;30;27.07.2019;C;Containers;49159
2019;30;27.07.2019;T;Trailers;1786
2019;29;20.07.2019;01;Grain;3530
2019;29;20.07.2019;02;Farm Products (ex. Grain);117
2019;29;20.07.2019;03;Metallic ores;713
2019;29;20.07.2019;04;Coal;15248
2019;29;20.07.2019;05;Crushed Stone, Sand & Gravel;5169
2019;29;20.07.2019;06;Phosphate Rock;2645
2019;29;20.07.2019;07;Grain Mill Products;2131
2019;29;20.07.2019;08;Food Products;2354
2019;29;20.07.2019;09;Primary Forest Products;664
2019;29;20.07.2019;10;Lumber & Wood Products;1233
2019;29;20.07.2019;11;Pulp & Paper Products;2785
2019;29;20.07.2019;12;Chemicals;9235
2019;29;20.07.2019;13;Petroleum & Petroleum Products;2707
2019;29;20.07.2019;14;Stone, Clay & Glass Products;2762
2019;29;20.07.2019;15;Coke;1010
2019;29;20.07.2019;16;Primary Metal Products;2617
2019;29;20.07.2019;17;Automotive;8234
2019;29;20.07.2019;18;Iron & Steel Scrap;1157
2019;29;20.07.2019;19;Waste & Nonferrous Scrap;2678
2019;29;20.07.2019;20;All Other Carloads;1498
2019;29;20.07.2019;C;Containers;48216
2019;29;20.07.2019;T;Trailers;1807
2019;28;13.07.2019;01;Grain;3323
2019;28;13.07.2019;02;Farm Products (ex. Grain);154
2019;28;13.07.2019;03;Metallic ores;819
2019;28;13.07.2019;04;Coal;13699
2019;28;13.07.2019;05;Crushed Stone, Sand & Gravel;5363
2019;28;13.07.2019;06;Phosphate Rock;2452
2019;28;13.07.2019;07;Grain Mill Products;2022
2019;28;13.07.2019;08;Food Products;2097
2019;28;13.07.2019;09;Primary Forest Products;628
2019;28;13.07.2019;10;Lumber & Wood Products;1259
2019;28;13.07.2019;11;Pulp & Paper Products;3118
2019;28;13.07.2019;12;Chemicals;9338
2019;28;13.07.2019;13;Petroleum & Petroleum Products;2816
2019;28;13.07.2019;14;Stone, Clay & Glass Products;2911
2019;28;13.07.2019;15;Coke;884
2019;28;13.07.2019;16;Primary Metal Products;2448
2019;28;13.07.2019;17;Automotive;6846
2019;28;13.07.2019;18;Iron & Steel Scrap;1122
2019;28;13.07.2019;19;Waste & Nonferrous Scrap;2602
2019;28;13.07.2019;20;All Other Carloads;946
2019;28;13.07.2019;C;Containers;47676
2019;28;13.07.2019;T;Trailers;1611
2019;27;6.07.2019;01;Grain;3194
2019;27;6.07.2019;02;Farm Products (ex. Grain);156
2019;27;6.07.2019;03;Metallic ores;755
2019;27;6.07.2019;04;Coal;10565
2019;27;6.07.2019;05;Crushed Stone, Sand & Gravel;4055
2019;27;6.07.2019;06;Phosphate Rock;2905
2019;27;6.07.2019;07;Grain Mill Products;2068
2019;27;6.07.2019;08;Food Products;2084
2019;27;6.07.2019;09;Primary Forest Products;409
2019;27;6.07.2019;10;Lumber & Wood Products;1213
2019;27;6.07.2019;11;Pulp & Paper Products;3095
2019;27;6.07.2019;12;Chemicals;8780
2019;27;6.07.2019;13;Petroleum & Petroleum Products;2352
2019;27;6.07.2019;14;Stone, Clay & Glass Products;2366
2019;27;6.07.2019;15;Coke;965
2019;27;6.07.2019;16;Primary Metal Products;2451
2019;27;6.07.2019;17;Automotive;6275
2019;27;6.07.2019;18;Iron & Steel Scrap;695
2019;27;6.07.2019;19;Waste & Nonferrous Scrap;2301
2019;27;6.07.2019;20;All Other Carloads;1095
2019;27;6.07.2019;C;Containers;43514
2019;27;6.07.2019;T;Trailers;1545
2019;26;29.06.2019;01;Grain;2879
2019;26;29.06.2019;02;Farm Products (ex. Grain);197
2019;26;29.06.2019;03;Metallic ores;1026
2019;26;29.06.2019;04;Coal;16543
2019;26;29.06.2019;05;Crushed Stone, Sand & Gravel;5721
2019;26;29.06.2019;06;Phosphate Rock;2416
2019;26;29.06.2019;07;Grain Mill Products;2253
2019;26;29.06.2019;08;Food Products;2134
2019;26;29.06.2019;09;Primary Forest Products;616
2019;26;29.06.2019;10;Lumber & Wood Products;1273
2019;26;29.06.2019;11;Pulp & Paper Products;3003
2019;26;29.06.2019;12;Chemicals;9140
2019;26;29.06.2019;13;Petroleum & Petroleum Products;3501
2019;26;29.06.2019;14;Stone, Clay & Glass Products;2746
2019;26;29.06.2019;15;Coke;1014
2019;26;29.06.2019;16;Primary Metal Products;2464
2019;26;29.06.2019;17;Automotive;9658
2019;26;29.06.2019;18;Iron & Steel Scrap;1293
2019;26;29.06.2019;19;Waste & Nonferrous Scrap;2646
2019;26;29.06.2019;20;All Other Carloads;893
2019;26;29.06.2019;C;Containers;48874
2019;26;29.06.2019;T;Trailers;1837
2019;25;22.06.2019;01;Grain;3311
2019;25;22.06.2019;02;Farm Products (ex. Grain);183
2019;25;22.06.2019;03;Metallic ores;827
2019;25;22.06.2019;04;Coal;16415
2019;25;22.06.2019;05;Crushed Stone, Sand & Gravel;5594
2019;25;22.06.2019;06;Phosphate Rock;2863
2019;25;22.06.2019;07;Grain Mill Products;2148
2019;25;22.06.2019;08;Food Products;2177
2019;25;22.06.2019;09;Primary Forest Products;611
2019;25;22.06.2019;10;Lumber & Wood Products;1278
2019;25;22.06.2019;11;Pulp & Paper Products;2678
2019;25;22.06.2019;12;Chemicals;9489
2019;25;22.06.2019;13;Petroleum & Petroleum Products;3412
2019;25;22.06.2019;14;Stone, Clay & Glass Products;2533
2019;25;22.06.2019;15;Coke;1213
2019;25;22.06.2019;16;Primary Metal Products;2512
2019;25;22.06.2019;17;Automotive;8953
2019;25;22.06.2019;18;Iron & Steel Scrap;1215
2019;25;22.06.2019;19;Waste & Nonferrous Scrap;2585
2019;25;22.06.2019;20;All Other Carloads;909
2019;25;22.06.2019;C;Containers;49442
2019;25;22.06.2019;T;Trailers;1779
2019;24;15.06.2019;01;Grain;3225
2019;24;15.06.2019;02;Farm Products (ex. Grain);215
2019;24;15.06.2019;03;Metallic ores;866
2019;24;15.06.2019;04;Coal;16508
2019;24;15.06.2019;05;Crushed Stone, Sand & Gravel;5855
2019;24;15.06.2019;06;Phosphate Rock;2333
2019;24;15.06.2019;07;Grain Mill Products;2246
2019;24;15.06.2019;08;Food Products;2197
2019;24;15.06.2019;09;Primary Forest Products;440
2019;24;15.06.2019;10;Lumber & Wood Products;1381
2019;24;15.06.2019;11;Pulp & Paper Products;2761
2019;24;15.06.2019;12;Chemicals;9733
2019;24;15.06.2019;13;Petroleum & Petroleum Products;3116
2019;24;15.06.2019;14;Stone, Clay & Glass Products;2808
2019;24;15.06.2019;15;Coke;1109
2019;24;15.06.2019;16;Primary Metal Products;2449
2019;24;15.06.2019;17;Automotive;9682
2019;24;15.06.2019;18;Iron & Steel Scrap;1276
2019;24;15.06.2019;19;Waste & Nonferrous Scrap;2699
2019;24;15.06.2019;20;All Other Carloads;1031
2019;24;15.06.2019;C;Containers;49072
2019;24;15.06.2019;T;Trailers;1773
2019;23;8.06.2019;01;Grain;2687
2019;23;8.06.2019;02;Farm Products (ex. Grain);144
2019;23;8.06.2019;03;Metallic ores;738
2019;23;8.06.2019;04;Coal;15584
2019;23;8.06.2019;05;Crushed Stone, Sand & Gravel;5224
2019;23;8.06.2019;06;Phosphate Rock;2732
2019;23;8.06.2019;07;Grain Mill Products;1938
2019;23;8.06.2019;08;Food Products;1938
2019;23;8.06.2019;09;Primary Forest Products;493
2019;23;8.06.2019;10;Lumber & Wood Products;1110
2019;23;8.06.2019;11;Pulp & Paper Products;3006
2019;23;8.06.2019;12;Chemicals;9357
2019;23;8.06.2019;13;Petroleum & Petroleum Products;3801
2019;23;8.06.2019;14;Stone, Clay & Glass Products;2688
2019;23;8.06.2019;15;Coke;1149
2019;23;8.06.2019;16;Primary Metal Products;2578
2019;23;8.06.2019;17;Automotive;9032
2019;23;8.06.2019;18;Iron & Steel Scrap;1105
2019;23;8.06.2019;19;Waste & Nonferrous Scrap;2928
2019;23;8.06.2019;20;All Other Carloads;1826
2019;23;8.06.2019;C;Containers;49687
2019;23;8.06.2019;T;Trailers;1920
2019;22;1.06.2019;01;Grain;2528
2019;22;1.06.2019;02;Farm Products (ex. Grain);171
2019;22;1.06.2019;03;Metallic ores;739
2019;22;1.06.2019;04;Coal;14224
2019;22;1.06.2019;05;Crushed Stone, Sand & Gravel;4849
2019;22;1.06.2019;06;Phosphate Rock;3104
2019;22;1.06.2019;07;Grain Mill Products;2114
2019;22;1.06.2019;08;Food Products;2207
2019;22;1.06.2019;09;Primary Forest Products;605
2019;22;1.06.2019;10;Lumber & Wood Products;1334
2019;22;1.06.2019;11;Pulp & Paper Products;2785
2019;22;1.06.2019;12;Chemicals;9487
2019;22;1.06.2019;13;Petroleum & Petroleum Products;3186
2019;22;1.06.2019;14;Stone, Clay & Glass Products;2512
2019;22;1.06.2019;15;Coke;1142
2019;22;1.06.2019;16;Primary Metal Products;2595
2019;22;1.06.2019;17;Automotive;8957
2019;22;1.06.2019;18;Iron & Steel Scrap;1007
2019;22;1.06.2019;19;Waste & Nonferrous Scrap;2463
2019;22;1.06.2019;20;All Other Carloads;1285
2019;22;1.06.2019;C;Containers;44284
2019;22;1.06.2019;T;Trailers;1455
2019;21;25.05.2019;01;Grain;3130
2019;21;25.05.2019;02;Farm Products (ex. Grain);163
2019;21;25.05.2019;03;Metallic ores;742
2019;21;25.05.2019;04;Coal;15794
2019;21;25.05.2019;05;Crushed Stone, Sand & Gravel;5815
2019;21;25.05.2019;06;Phosphate Rock;2738
2019;21;25.05.2019;07;Grain Mill Products;2227
2019;21;25.05.2019;08;Food Products;2318
2019;21;25.05.2019;09;Primary Forest Products;772
2019;21;25.05.2019;10;Lumber & Wood Products;1399
2019;21;25.05.2019;11;Pulp & Paper Products;2879
2019;21;25.05.2019;12;Chemicals;9816
2019;21;25.05.2019;13;Petroleum & Petroleum Products;3209
2019;21;25.05.2019;14;Stone, Clay & Glass Products;2795
2019;21;25.05.2019;15;Coke;897
2019;21;25.05.2019;16;Primary Metal Products;2265
2019;21;25.05.2019;17;Automotive;9602
2019;21;25.05.2019;18;Iron & Steel Scrap;1159
2019;21;25.05.2019;19;Waste & Nonferrous Scrap;2757
2019;21;25.05.2019;20;All Other Carloads;1021
2019;21;25.05.2019;C;Containers;48392
2019;21;25.05.2019;T;Trailers;1882
2019;20;18.05.2019;01;Grain;3560
2019;20;18.05.2019;02;Farm Products (ex. Grain);153
2019;20;18.05.2019;03;Metallic ores;1040
2019;20;18.05.2019;04;Coal;15817
2019;20;18.05.2019;05;Crushed Stone, Sand & Gravel;5531
2019;20;18.05.2019;06;Phosphate Rock;2806
2019;20;18.05.2019;07;Grain Mill Products;1847
2019;20;18.05.2019;08;Food Products;2175
2019;20;18.05.2019;09;Primary Forest Products;596
2019;20;18.05.2019;10;Lumber & Wood Products;1312
2019;20;18.05.2019;11;Pulp & Paper Products;2854
2019;20;18.05.2019;12;Chemicals;10451
2019;20;18.05.2019;13;Petroleum & Petroleum Products;3183
2019;20;18.05.2019;14;Stone, Clay & Glass Products;2734
2019;20;18.05.2019;15;Coke;923
2019;20;18.05.2019;16;Primary Metal Products;2676
2019;20;18.05.2019;17;Automotive;9661
2019;20;18.05.2019;18;Iron & Steel Scrap;1252
2019;20;18.05.2019;19;Waste & Nonferrous Scrap;2573
2019;20;18.05.2019;20;All Other Carloads;987
2019;20;18.05.2019;C;Containers;49734
2019;20;18.05.2019;T;Trailers;1820
2019;19;11.05.2019;01;Grain;3190
2019;19;11.05.2019;02;Farm Products (ex. Grain);164
2019;19;11.05.2019;03;Metallic ores;822
2019;19;11.05.2019;04;Coal;15807
2019;19;11.05.2019;05;Crushed Stone, Sand & Gravel;5789
2019;19;11.05.2019;06;Phosphate Rock;2854
2019;19;11.05.2019;07;Grain Mill Products;2116
2019;19;11.05.2019;08;Food Products;2167
2019;19;11.05.2019;09;Primary Forest Products;506
2019;19;11.05.2019;10;Lumber & Wood Products;1445
2019;19;11.05.2019;11;Pulp & Paper Products;2957
2019;19;11.05.2019;12;Chemicals;9928
2019;19;11.05.2019;13;Petroleum & Petroleum Products;3023
2019;19;11.05.2019;14;Stone, Clay & Glass Products;2816
2019;19;11.05.2019;15;Coke;965
2019;19;11.05.2019;16;Primary Metal Products;2234
2019;19;11.05.2019;17;Automotive;9125
2019;19;11.05.2019;18;Iron & Steel Scrap;1178
2019;19;11.05.2019;19;Waste & Nonferrous Scrap;2668
2019;19;11.05.2019;20;All Other Carloads;1293
2019;19;11.05.2019;C;Containers;50599
2019;19;11.05.2019;T;Trailers;1919
2019;18;4.05.2019;01;Grain;2850
2019;18;4.05.2019;02;Farm Products (ex. Grain);183
2019;18;4.05.2019;03;Metallic ores;837
2019;18;4.05.2019;04;Coal;16611
2019;18;4.05.2019;05;Crushed Stone, Sand & Gravel;5269
2019;18;4.05.2019;06;Phosphate Rock;3196
2019;18;4.05.2019;07;Grain Mill Products;2218
2019;18;4.05.2019;08;Food Products;2244
2019;18;4.05.2019;09;Primary Forest Products;562
2019;18;4.05.2019;10;Lumber & Wood Products;1410
2019;18;4.05.2019;11;Pulp & Paper Products;2968
2019;18;4.05.2019;12;Chemicals;10340
2019;18;4.05.2019;13;Petroleum & Petroleum Products;3709
2019;18;4.05.2019;14;Stone, Clay & Glass Products;2761
2019;18;4.05.2019;15;Coke;961
2019;18;4.05.2019;16;Primary Metal Products;2438
2019;18;4.05.2019;17;Automotive;8457
2019;18;4.05.2019;18;Iron & Steel Scrap;1231
2019;18;4.05.2019;19;Waste & Nonferrous Scrap;2552
2019;18;4.05.2019;20;All Other Carloads;1028
2019;18;4.05.2019;C;Containers;47766
2019;18;4.05.2019;T;Trailers;1881
2019;17;27.04.2019;01;Grain;2834
2019;17;27.04.2019;02;Farm Products (ex. Grain);152
2019;17;27.04.2019;03;Metallic ores;1062
2019;17;27.04.2019;04;Coal;15963
2019;17;27.04.2019;05;Crushed Stone, Sand & Gravel;5395
2019;17;27.04.2019;06;Phosphate Rock;2504
2019;17;27.04.2019;07;Grain Mill Products;2106
2019;17;27.04.2019;08;Food Products;2364
2019;17;27.04.2019;09;Primary Forest Products;629
2019;17;27.04.2019;10;Lumber & Wood Products;1405
2019;17;27.04.2019;11;Pulp & Paper Products;2816
2019;17;27.04.2019;12;Chemicals;9871
2019;17;27.04.2019;13;Petroleum & Petroleum Products;3346
2019;17;27.04.2019;14;Stone, Clay & Glass Products;2748
2019;17;27.04.2019;15;Coke;1155
2019;17;27.04.2019;16;Primary Metal Products;2706
2019;17;27.04.2019;17;Automotive;9317
2019;17;27.04.2019;18;Iron & Steel Scrap;1363
2019;17;27.04.2019;19;Waste & Nonferrous Scrap;2601
2019;17;27.04.2019;20;All Other Carloads;1285
2019;17;27.04.2019;C;Containers;48351
2019;17;27.04.2019;T;Trailers;1864
2019;16;20.04.2019;01;Grain;2688
2019;16;20.04.2019;02;Farm Products (ex. Grain);208
2019;16;20.04.2019;03;Metallic ores;753
2019;16;20.04.2019;04;Coal;16360
2019;16;20.04.2019;05;Crushed Stone, Sand & Gravel;5121
2019;16;20.04.2019;06;Phosphate Rock;2326
2019;16;20.04.2019;07;Grain Mill Products;2040
2019;16;20.04.2019;08;Food Products;2149
2019;16;20.04.2019;09;Primary Forest Products;558
2019;16;20.04.2019;10;Lumber & Wood Products;1540
2019;16;20.04.2019;11;Pulp & Paper Products;2878
2019;16;20.04.2019;12;Chemicals;9775
2019;16;20.04.2019;13;Petroleum & Petroleum Products;3096
2019;16;20.04.2019;14;Stone, Clay & Glass Products;2583
2019;16;20.04.2019;15;Coke;993
2019;16;20.04.2019;16;Primary Metal Products;2700
2019;16;20.04.2019;17;Automotive;9110
2019;16;20.04.2019;18;Iron & Steel Scrap;1255
2019;16;20.04.2019;19;Waste & Nonferrous Scrap;2582
2019;16;20.04.2019;20;All Other Carloads;1492
2019;16;20.04.2019;C;Containers;46490
2019;16;20.04.2019;T;Trailers;1891
2019;15;13.04.2019;01;Grain;2878
2019;15;13.04.2019;02;Farm Products (ex. Grain);189
2019;15;13.04.2019;03;Metallic ores;888
2019;15;13.04.2019;04;Coal;17691
2019;15;13.04.2019;05;Crushed Stone, Sand & Gravel;5014
2019;15;13.04.2019;06;Phosphate Rock;2344
2019;15;13.04.2019;07;Grain Mill Products;2155
2019;15;13.04.2019;08;Food Products;2286
2019;15;13.04.2019;09;Primary Forest Products;688
2019;15;13.04.2019;10;Lumber & Wood Products;1467
2019;15;13.04.2019;11;Pulp & Paper Products;2612
2019;15;13.04.2019;12;Chemicals;9871
2019;15;13.04.2019;13;Petroleum & Petroleum Products;3618
2019;15;13.04.2019;14;Stone, Clay & Glass Products;2700
2019;15;13.04.2019;15;Coke;1099
2019;15;13.04.2019;16;Primary Metal Products;2967
2019;15;13.04.2019;17;Automotive;10153
2019;15;13.04.2019;18;Iron & Steel Scrap;1441
2019;15;13.04.2019;19;Waste & Nonferrous Scrap;2672
2019;15;13.04.2019;20;All Other Carloads;1134
2019;15;13.04.2019;C;Containers;50211
2019;15;13.04.2019;T;Trailers;1911
2019;14;6.04.2019;01;Grain;3878
2019;14;6.04.2019;02;Farm Products (ex. Grain);221
2019;14;6.04.2019;03;Metallic ores;868
2019;14;6.04.2019;04;Coal;16966
2019;14;6.04.2019;05;Crushed Stone, Sand & Gravel;5058
2019;14;6.04.2019;06;Phosphate Rock;2670
2019;14;6.04.2019;07;Grain Mill Products;2157
2019;14;6.04.2019;08;Food Products;2267
2019;14;6.04.2019;09;Primary Forest Products;654
2019;14;6.04.2019;10;Lumber & Wood Products;1525
2019;14;6.04.2019;11;Pulp & Paper Products;2907
